timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595801131183,3,create new transaction,200,OK,Thread Group 1-51,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131186,9,get balance,200,OK,Thread Group 1-51,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131238,6,create new client,200,OK,Thread Group 1-52,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131244,3,create new transaction,200,OK,Thread Group 1-52,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801131247,9,get balance,200,OK,Thread Group 1-52,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131297,6,create new client,200,OK,Thread Group 1-53,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131303,3,create new transaction,200,OK,Thread Group 1-53,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131306,9,get balance,200,OK,Thread Group 1-53,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131357,5,create new client,200,OK,Thread Group 1-54,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131362,3,create new transaction,200,OK,Thread Group 1-54,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131365,9,get balance,200,OK,Thread Group 1-54,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131417,8,create new client,200,OK,Thread Group 1-55,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,8,0,2
1595801131425,3,create new transaction,200,OK,Thread Group 1-55,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131428,9,get balance,200,OK,Thread Group 1-55,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131477,5,create new client,200,OK,Thread Group 1-56,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131483,2,create new transaction,200,OK,Thread Group 1-56,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801131486,9,get balance,200,OK,Thread Group 1-56,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131537,6,create new client,200,OK,Thread Group 1-57,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131543,3,create new transaction,200,OK,Thread Group 1-57,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131546,10,get balance,200,OK,Thread Group 1-57,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801131597,5,create new client,200,OK,Thread Group 1-58,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131603,2,create new transaction,200,OK,Thread Group 1-58,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801131606,9,get balance,200,OK,Thread Group 1-58,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131657,6,create new client,200,OK,Thread Group 1-59,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131663,3,create new transaction,200,OK,Thread Group 1-59,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131666,10,get balance,200,OK,Thread Group 1-59,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801131717,5,create new client,200,OK,Thread Group 1-60,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131724,3,create new transaction,200,OK,Thread Group 1-60,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131727,9,get balance,200,OK,Thread Group 1-60,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131778,5,create new client,200,OK,Thread Group 1-61,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131783,3,create new transaction,200,OK,Thread Group 1-61,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131786,9,get balance,200,OK,Thread Group 1-61,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131837,5,create new client,200,OK,Thread Group 1-62,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131843,2,create new transaction,200,OK,Thread Group 1-62,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
